X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-3.599995e-07,4.000000e-09
115,-2.40e-02,5.28e+01,5.36e+01,
116,1.60e-02,5.28e+01,5.34e+01,
117,-8.00e-03,5.28e+01,5.36e+01,
118,-5.60e-02,5.44e+01,5.40e+01,
119,-8.00e-02,5.44e+01,5.44e+01,
120,-5.60e-02,5.44e+01,5.40e+01,
121,-2.40e-02,5.28e+01,5.36e+01,
122,0.00e+00,5.28e+01,5.36e+01,
123,-2.40e-02,5.28e+01,5.36e+01,
124,-5.60e-02,5.28e+01,5.36e+01,
125,-7.20e-02,5.28e+01,5.36e+01,
126,-4.80e-02,5.28e+01,5.34e+01,
127,-2.40e-02,5.28e+01,5.30e+01,
128,-8.00e-03,5.28e+01,5.30e+01,
129,-3.20e-02,5.28e+01,5.30e+01,
130,-5.60e-02,5.28e+01,5.28e+01,
131,-5.60e-02,5.20e+01,5.28e+01,
132,-7.20e-02,5.20e+01,5.28e+01,
133,-7.04e-01,4.56e+01,5.64e+01,
134,-4.16e-01,3.92e+01,5.40e+01,
135,6.40e-02,3.04e+01,5.08e+01,
136,-2.16e-01,2.24e+01,5.36e+01,
137,1.60e-02,1.68e+01,5.28e+01,
138,0.00e+00,1.20e+01,5.24e+01,
139,1.12e-01,9.60e+00,5.18e+01,
140,9.60e-02,7.20e+00,5.30e+01,
141,1.44e-01,6.40e+00,5.16e+01,
142,1.84e-01,6.40e+00,5.24e+01,
143,1.60e-01,6.40e+00,5.28e+01,
144,2.16e-01,6.40e+00,5.18e+01,
145,1.92e-01,7.20e+00,5.24e+01,
146,1.84e-01,9.60e+00,5.28e+01,
147,1.92e-01,1.20e+01,5.22e+01,
148,1.44e-01,1.60e+01,5.28e+01,
149,1.12e-01,2.08e+01,5.30e+01,
150,6.40e-02,2.80e+01,5.24e+01,
151,-2.40e-02,3.68e+01,5.34e+01,
152,-8.00e-02,4.56e+01,5.36e+01,
153,-1.68e-01,5.52e+01,5.40e+01,
154,-6.72e-01,5.92e+01,5.70e+01,
155,-7.04e-01,5.68e+01,5.68e+01,
156,-4.80e-02,5.20e+01,5.22e+01,
157,5.28e-01,4.88e+01,5.00e+01,
158,4.80e-01,5.04e+01,5.12e+01,
159,-8.00e-02,5.44e+01,5.46e+01,
160,-5.28e-01,5.68e+01,5.64e+01,
161,-4.32e-01,5.44e+01,5.52e+01,
162,4.80e-02,5.20e+01,5.18e+01,
163,3.76e-01,4.88e+01,5.06e+01,
164,-9.60e-01,4.16e+01,5.96e+01,
165,2.88e-01,4.32e+01,5.18e+01,
166,-4.56e-01,3.20e+01,5.44e+01,
167,1.20e-01,2.80e+01,5.22e+01,
168,0.00e+00,2.32e+01,5.56e+01,
169,-5.60e-02,2.00e+01,5.18e+01,
170,1.12e-01,1.68e+01,5.36e+01,
171,6.40e-02,1.60e+01,5.46e+01,
172,1.36e-01,1.44e+01,5.16e+01,
173,9.60e-02,1.36e+01,5.40e+01,
174,1.20e-01,1.44e+01,5.34e+01,
175,1.44e-01,1.44e+01,5.28e+01,
176,9.60e-02,1.68e+01,5.34e+01,
177,9.60e-02,2.00e+01,5.36e+01,
178,9.60e-02,2.24e+01,5.28e+01,
179,4.80e-02,2.72e+01,5.40e+01,
180,1.60e-02,3.20e+01,5.36e+01,
181,-8.00e-03,3.68e+01,5.34e+01,
182,-7.20e-02,4.16e+01,5.36e+01,
183,-9.60e-02,4.64e+01,5.36e+01,
184,-1.28e-01,5.20e+01,5.34e+01,
185,-1.76e-01,5.44e+01,5.44e+01,
186,-2.72e-01,5.44e+01,5.44e+01,
187,-1.76e-01,5.28e+01,5.34e+01,
188,6.40e-02,5.20e+01,5.24e+01,
189,1.84e-01,5.04e+01,5.16e+01,
190,-1.02e+00,4.40e+01,5.80e+01,
191,3.28e-01,4.40e+01,5.02e+01,
192,-3.84e-01,3.84e+01,5.52e+01,
193,-7.20e-02,3.28e+01,5.16e+01,
194,4.00e-02,2.96e+01,5.46e+01,
195,-2.40e-02,2.56e+01,5.18e+01,
196,0.00e+00,2.24e+01,5.36e+01,
197,6.40e-02,2.00e+01,5.30e+01,
198,1.20e-01,1.84e+01,5.22e+01,
199,4.00e-02,1.68e+01,5.30e+01,
200,9.60e-02,1.68e+01,5.30e+01,
201,1.20e-01,1.84e+01,5.22e+01,
202,7.20e-02,2.00e+01,5.30e+01,
203,9.60e-02,2.08e+01,5.28e+01,
204,7.20e-02,2.32e+01,5.24e+01,
205,4.80e-02,2.56e+01,5.34e+01,
206,2.40e-02,2.96e+01,5.28e+01,
207,0.00e+00,3.28e+01,5.28e+01,
208,-4.80e-02,3.84e+01,5.30e+01,
209,-5.60e-02,4.16e+01,5.30e+01,
210,-8.00e-02,4.56e+01,5.30e+01,
211,-1.20e-01,4.80e+01,5.36e+01,
212,-1.20e-01,5.04e+01,5.30e+01,
213,-1.28e-01,5.04e+01,5.34e+01,
214,-1.28e-01,4.88e+01,5.34e+01,
